"PubSID","SID","Name","City","Country","URL"
"0034646644","60014232","VA Medical Center","","United States",""
"0034646644","60028421","University of Colorado School of Medicine","Denver","United States",""
"0034646644","60032838","Stanford University School of Medicine","Stanford","United States",""
"0037059834","101940770","Pulmonary and Critical Sections","Denver","United States",""
"0037059834","60009866","University of Colorado Health Sciences Center","Denver","United States",""
"0037059834","60014232","VA Medical Center","","United States",""
"0037059834","60028421","University of Colorado School of Medicine","Denver","United States",""
"0034718540","60024942","Japanese Foundation for Cancer Research","Tokyo","Japan",""
"0034718540","60025272","University of Tokyo","Tokyo","Japan",""
"0034987031","60009866","University of Colorado Health Sciences Center","Denver","United States",""
"0034987031","60028421","University of Colorado School of Medicine","Denver","United States",""
"0031213555","60013409","National Cancer Institute","Bethesda","United States",""
"0001582482","60001117","The Johns Hopkins School of Medicine","Baltimore","United States",""
"0032475861","60016849","University of Toronto","Toronto","Canada",""
"0032475861","60031144","Amgen Institute","Toronto","Canada",""
"0035826163","60000401","Westfalische Wilhelms-Universitat Munster","Munster","Germany",""
"0035826163","60012345","Christian-Albrechts-Universitat zu Kiel","Kiel","Germany",""
"0035826163","60017246","Universitat Tubingen","Tubingen","Germany",""
"0030799706","60000661","The Babraham Institute","Cambridge","United Kingdom",""
"0030799706","60011520","King's College London","London","United Kingdom",""
"0030799706","60016020","Onyx Pharmaceuticals","Emeryville","United States",""
"0030799706","60023691","University of California, San Francisco","San Francisco","United States",""
"0030799706","60027053","National Cancer Institute at Frederick","Frederick","United States",""
"0030799706","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0035804215","100326545","Kinetek Pharmaceuticals Inc.","Vancouver","Canada",""
"0035804215","60010365","The University of British Columbia","Vancouver","Canada",""
"0035804215","60028379","British Columbia Cancer Agency","Vancouver","Canada",""
"0035804215","60032942","Universitat Pompeu Fabra","Barcelona","Spain",""
"0032772367","60004965","National Defense Medical Center Taiwan","Taipei","Taiwan",""
"0032772367","60016969","Academia Sinica Taiwan","Nankang","Taiwan",""
"0032772367","60025370","National Taiwan University College of Medicine","Taipei","Taiwan",""
"0032772367","60027614","Institute of Biomedical Sciences Academia Sinica Taiwan","Taipei","Taiwan",""
"0032772367","60092446","Institute of Molecular Biology, Academia Sinica","Nankang","Taiwan",""
"0034176579","60008877","University of Dundee","Dundee","United Kingdom",""
"0034921007","60023653","National Institute of Dental and Craniofacial Research","Bethesda","United States",""
"18244419034","100326545","Kinetek Pharmaceuticals Inc.","Vancouver","Canada",""
"18244419034","60010365","The University of British Columbia","Vancouver","Canada",""
"18244419034","60012542","Vancouver Hospital and Health Sciences Center, Vancouver","Vancouver","Canada",""
"0035809918","60028377","Wellcome Trust/Cancer Research UK Gurdon Institute","Cambridge","United Kingdom",""
"0035809918","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0034745353","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0035736487","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0034735569","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"0034816501","60026067","IGMM Institut de Genetique Moleculaire de Montpellier","Montpellier","France",""
"0032945648","60020649","GlaxoSmithKline","Middlesex","United Kingdom",""
"0033835452","60002746","Harvard Medical School","Boston","United States",""
"0033835452","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0035037366","60006070","Max Planck Institute of Biochemistry","Planegg","Germany",""
"0035929652","60102125","Universite de Bordeaux","Bordeaux","France",""
"0030987069","60023691","University of California, San Francisco","San Francisco","United States",""
"0034212763","60009968","Novartis International AG","Basel","Switzerland",""
"0034212763","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0033816156","100369591","Kinetix Pharmaceuticals Inc.","Medford","United States",""
"0033816156","101952455","Prolifix Ltd.","Oxford","United Kingdom",""
"0033816156","117738738","Novartis Pharma","Summit","United States",""
"0033816156","60009968","Novartis International AG","Basel","Switzerland",""
"0033816156","60016733","Oregon Health and Science University","Portland","United States",""
"0033987959","60014441","Friedrich Miescher Institute for Biomedical Research","Basel","Switzerland",""
"16944366605","60013409","National Cancer Institute","Bethesda","United States",""
"0034648765","60025063","KU Leuven","3000 Leuven","Belgium",""
"0034648765","60029929","Massachusetts General Hospital","Boston","United States",""
"0031454003","60016733","Oregon Health and Science University","Portland","United States",""
"0031019197","60002441","Baylor College of Medicine","Houston","United States",""
"0031019197","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0029895933","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0033774897","60002643","ARIAD Pharmaceuticals, Inc.","Cambridge","United States",""
"0034306450","60008877","University of Dundee","Dundee","United Kingdom",""
"0029993339","60013409","National Cancer Institute","Bethesda","United States",""
"0029993339","60025038","UC Berkeley","Berkeley","United States",""
"0031028163","60016605","Charles University in Prague","Prague","Czech Republic",""
"0031028163","60025038","UC Berkeley","Berkeley","United States",""
"0031028163","60026803","Station Biologique de Roscoff","Roscoff","France",""
"0031028163","60085168","Institute of Experimental Botany of the Academy of Sciences of the Czech Republic","Prague","Czech Republic",""
"0027182223","60023691","University of California, San Francisco","San Francisco","United States",""
"0027182223","60025038","UC Berkeley","Berkeley","United States",""
"0034670036","60008042","Universitat Leipzig","Leipzig","Germany",""
"0034746302","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0027422247","60012754","Cancer Research UK","London","United Kingdom",""
"0027422247","60022195","Massachusetts Institute of Technology","Cambridge","United States",""
"0027422247","60030319","Hospital for Sick Children University of Toronto","Toronto","Canada",""
"0035990907","60017059","German Cancer Research Center","Heidelberg","Germany",""
"0035990907","60072289","Roche Diagnostics GmbH","Penzberg","Germany",""
"0031039243","60026209","Genentech Incorporated","San Francisco","United States",""
"0029440002","106796240","University of Calofornia","San Diego","United States",""
"0029440002","60011563","Roche Pharmaceuticals Division","Basel","Switzerland",""
"0029440002","60030612","University of California, San Diego","San Diego","United States",""
"0034130669","60009968","Novartis International AG","Basel","Switzerland",""
"0035865465","60005517","Wellcome Trust Sanger Institute","Cambridge","United Kingdom",""
"0034671745","60014334","Dana-Farber Cancer Institute","Boston","United States",""
"0034671745","60016782","Brigham and Women's Hospital","Boston","United States",""
"0030484505","60030403","SUGEN, Inc.","San Francisco","United States",""
"0032915392","60006070","Max Planck Institute of Biochemistry","Planegg","Germany",""
"0034614637","60022195","Massachusetts Institute of Technology","Cambridge","United States",""
"0034614637","60023691","University of California, San Francisco","San Francisco","United States",""
"0033786378","60010261","Washington University in St. Louis","St Louis","United States",""
"0033578816","60022756","Washington University in St. Louis, School of Medicine","St Louis","United States",""
"0035413616","60002441","Baylor College of Medicine","Houston","United States",""
"0035413616","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"0028568315","60001555","Johns Hopkins Hospital","Baltimore","United States",""
"0028568315","60015481","University of Washington, Seattle","Seattle","United States",""
"0034254249","60032702","OHSU School of Medicine","Portland","United States",""
"0033128165","60009448","Universite des Sciences et Technologies de Lille","Villeneuve-d'Ascq","France",""
"0033128165","60009941","Technische Universitat Kaiserslautern","Kaiserslautern","Germany",""
"0033128165","60026803","Station Biologique de Roscoff","Roscoff","France",""
"0033128165","60026851","University of Oxford","Oxford","United Kingdom",""
"0034689031","60015415","Hospital Clinico Universitario de Valencia","Valencia","Spain",""
"0034689031","60020591","Hospital Universitario Marques de Valdecilla","Santander","Spain",""
"0034689031","60033182","University of Michigan Medical School","Ann Arbor","United States",""
"0028582185","60020547","Texas A and M University","College Station","United States",""
"0028582185","60030162","Columbia University in the City of New York","New York","United States",""
"0034614490","60032445","Salk Institute for Biological Studies","San Diego","United States",""
"0032918488","60009968","Novartis International AG","Basel","Switzerland",""
"2042437650","100606884","Egea Biosciences","San Diego","United States",""
"2042437650","60001384","INRA Centre de Clermont-Ferrand-Theix","Saint-Genes-Champanelle","France",""
